"id";"name";"year";"rankscore"
33456;"Bella Block - Geflsterte Morde";2000;0.0
33457;"Bella Block - Geldgier";1997;0.0
33458;"Bella Block - Hinter den Spiegeln";2004;0.0
33459;"Bella Block - Im Namen der Ehre";2002;0.0
33460;"Bella Block - Kurschatten";2003;0.0
33461;"Bella Block - Liebestod";1995;0.0
33462;"Bella Block - Schuld und Liebe";2001;0.0
33463;"Bella Block - Tod eines Mdchens";1997;0.0
33464;"Bella Block - Tdliche Nhe";2003;0.0
33465;"Bella Ciao";1996;0.0
33466;"Bella ciao";2001;6.0
33467;"Bella corsara, La";1928;0.0
33468;"Bella del Alhambra, La";1989;7.4
33469;"Bella di giorno moglie di notte";1971;0.0
33470;"Bella di Lodi, La";1963;0.0
33471;"Bella di Mosca, La";2001;0.0
33473;"Bella di notte";1997;0.0
33474;"Bella di Roma, La";1955;6.3
33475;"Bella domenica di settembre, Una";1985;0.0
33476;"Bella Donna";1915;0.0
33477;"Bella Donna";1923;0.0
33478;"Bella Donna";1934;0.0
33479;"Bella Donna";1983;0.0
33481;"Bella durmiente, La";1981;0.0
33482;"Bella e la bestia, La";1977;0.0
33484;"Bella entre las flores";1990;0.0
33485;"Bella governante di colore, Una";1976;0.0
33486;"Bella grinta, Una";1965;0.0
33487;"Bella inquietud, Una";2000;0.0
33488;"Bella Italia - Zuflucht auf Widerruf";1996;0.0
33489;"Bella Lola, La";1962;7.9
33491;"Bella Mafia";1997;0.0
33492;"Bella Martha";2001;7.4
33493;"Bella Mim, La";1963;0.0
33494;"Bella mugnaia, La";1955;5.2
33495;"Bella non piangere!";1954;0.0
33496;"Bella och Gustav - om en liten vecka";1985;0.0
33497;"Bella Otero, La";1954;0.0
33498;"Bella Otero, La";1983;0.0
33499;"Bella Otero, La";2002;0.0
33500;"Bella vista";1991;0.0
33501;"Bella vita, La";1994;6.0
33502;"Bella! Bella! Bella!";2000;0.0
33503;"Bella's Beaus";1912;0.0
33504;"Bella's Elopement";1914;0.0
33506;"Bella, la salvaje";1953;0.0
33507;"Bella, min Bella";1996;5.3
33508;"Bella, ricca, lieve difetto fisico cerca anima gemella";1973;0.0
33510;"Bellacam";2003;0.0
33511;"Belladonna";1981;0.0
33512;"Belladonna";1989;0.0
33513;"Bellamy Trial";1929;0.0
33514;"Bellaria - So lange wir leben!";2002;7.4
33515;"Bellas artes";1970;0.0
33516;"Bellas artes";1986;0.0
33517;"Bellas de noche";1975;0.0
33518;"Bellas de noche 2";1977;0.0
33519;"Bellas durmientes";2001;2.7
33520;"Bellas en Mallorca, Las";1963;0.0
33521;"Bellas, Las";1969;0.0
33522;"Bellboy Donald";1942;7.4
33523;"Bellboy, The";1960;6.0
33524;"Belle";1972;0.0
33525;"Belle";1973;6.1
33526;"Belle";1993;0.0
33527;"Belle";2004;0.0
33528;"Belle affaire, La";1973;0.0
33529;"Belle al bar";1994;5.9
33530;"Belle Amricaine, La";1961;7.3
33531;"Belle and Sebastian: Fans Only";2003;0.0
33532;"Belle and the Bell Hop, The";1916;0.0
33533;"Belle and the Bill, The";1920;0.0
33534;"Belle and the Glory Boys";1990;0.0
33536;"Belle apparence, La";1979;0.0
33537;"Belle au bois dormant, La";1902;0.0
33538;"Belle au bois dormant, La";1935;0.0
33539;"Belle au bois dormant, La";1973;0.0
33540;"Belle au bois dormant, La";2000;0.0
33541;"Belle aventure, La";1932;0.0
33542;"Belle aventure, La";1942;0.0
33543;"Belle aventure, La";1971;0.0
33544;"Belle Boyd, a Confederate Spy";1913;0.0
33545;"Belle Boys";1953;0.0
33546;"Belle captive, La";1983;5.2
33547;"Belle comme Crsus";1997;0.0
33548;"Belle d'amore";1971;0.0
33550;"Belle da morire";1992;0.0
33552;"Belle dame sans merci, La";1920;0.0
33553;"Belle de Cadix, La";1953;6.3
33554;"Belle de Fontenay, La";1995;0.0
33555;"Belle de jour";1967;7.5
33557;"Belle de nuit";1933;0.0
33558;"Belle dell'aria, Le";1958;0.0
33559;"Belle emmerdeuse, La";1978;0.0
33560;"Belle epoque";1992;7.2
33561;"Belle et la bote, La";1982;0.0
33562;"Belle et la bte, La";1899;0.0
33563;"Belle et la bte, La";1908;0.0
33564;"Belle et la bte, La";1946;8.2
33565;"Belle et la toute petite bte, La";2003;0.0
33566;"Belle et le tzigane, La";1959;0.0
33567;"Belle famiglie, Le";1964;0.0
33568;"Belle famille";1978;0.0
33569;"Belle grand-mre";1998;0.0
33570;"Belle grand-mre 2 - La trattoria";2002;0.0
33571;"Belle histoire, La";1992;6.2
33572;"Belle Hlne, La";1951;0.0
33573;"Belle Hlne, La";1956;0.0
33574;"Belle Hlne, La";1996;0.0
33575;"Belle Hlne, La";1999;0.0
33576;"Belle Hlne, La";2000;0.0
33577;"Belle image, La";1951;0.0
33578;"Belle image, La";2005;0.0
33579;"Belle Le Grand";1951;5.5
33580;"Belle ma povere";1957;6.2
33581;"Belle maman";1999;6.0
33582;"Belle marinire, La";1932;0.0
33583;"Belle mentalit";1953;0.0
33584;"Belle meunire, La";1948;0.0
33585;"Belle nivernaise, La";1923;0.0
33586;"Belle noiseuse, La";1991;7.5
33587;"Belle noiseuse. Divertimento, La";1991;8.0
33588;"Belle o brutte si sposan tutte";1939;0.0
33589;"Belle of 14th Street, The";1967;0.0
33590;"Belle of Alaska";1922;0.0
33591;"Belle of Amherst, The";1976;0.0
33592;"Belle of Bar-Z Ranch, The";1912;0.0
33593;"Belle of Barngate, The";1915;0.0
33594;"Belle of Bettwys-y-Coed, The";1912;0.0
33595;"Belle of Broadway, The";1926;0.0
33596;"Belle of Kenosha, The";1923;0.0
33597;"Belle of New Orleans, The";1912;0.0
33598;"Belle of New York, The";1919;0.0
33599;"Belle of New York, The";1952;5.6
33600;"Belle of North Wales, The";1913;0.0
33601;"Belle of Old Mexico";1950;4.3
33602;"Belle of Samoa";1929;0.0
33603;"Belle of Siskiyou, The";1913;0.0
33605;"Belle of the Beach, The";1912;0.0
33606;"Belle of the Night";1930;0.0
33607;"Belle of the Nineties";1934;6.2
33608;"Belle of the School, The";1914;0.0
33609;"Belle of the Season, The";1919;0.0
33610;"Belle of the Yukon";1944;5.3
33611;"Belle of Yorktown, The";1913;0.0
33612;"Belle ordure";2004;0.0
33614;"Belle prove, Le";1993;0.0
33615;"Belle que voil, La";1950;0.0
33616;"Belle revanche, La";1938;0.0
33617;"Belle Russe, La";1914;0.0
33618;"Belle Russe, La";1919;0.0
33619;"Belle saison est proche, La";1959;0.0
33621;"Belle Sommers";1962;0.0
33622;"Belle Starr";1941;5.5
33623;"Belle Starr";1980;0.0
33624;"Belle Starr's Daughter";1948;4.9
33625;"Belle van Zuylen - Madame de Charrire";1993;0.0
33626;"Belle verte, La";1996;5.3
33627;"Belle vie, La";1963;0.0
33628;"Belle vie, La";1979;0.0
33629;"Belle quipe, La";1936;8.6
33630;"Belle toile";1938;0.0
33631;"Belle's Magical World";1998;0.0
33632;"Belle's Paradise";1988;0.0
33633;"Belle's Tales of Friendship";1999;0.0
33634;"Belle, La";1986;0.0
33635;"Belles & Whistles";2002;0.0
33636;"Belles and Ballet";1960;0.0
33638;"Belles de nuit, Les";1952;6.9
33639;"Belles de rve";1983;0.0
33640;"Belles manires, Les";1979;0.0
33641;"Belles of Austi, The";1914;0.0
33642;"Belles of Liberty, The";1918;0.0
33643;"Belles of St. Clements, The";1936;0.0
33644;"Belles of St. Trinian's, The";1954;6.7
33645;"Belles of the Beach";1902;0.0
33646;"Belles on Their Toes";1952;6.3
33647;"Belles salades, Les";1999;0.0
33649;"Belleza de Helena, La";1997;0.0
33650;"Belleza y calor de Espaa: Canarias, Granada, Santiago de Compostela";1967;0.0
33651;"Belleza, La";1970;0.0
33652;"Bellezas de Mallorca";1925;0.0
33653;"Bellezas de Puebla";1929;0.0
33654;"Bellezas de Quintana Roo, Las";1917;0.0
33655;"Bellezza che non lascia scampo, Una";2001;0.0
33656;"Bellezza del diavolo - viaggio nei castelli Trentini, La";1988;0.0
33657;"Bellezza del diavolo, La";1959;0.0
33658;"Bellezza del mondo, La";1926;0.0
33659;"Bellezza di Ippolita, La";1962;0.0
33660;"Bellezze a Capri";1951;0.0
33661;"Bellezze in bicicletta";1950;0.0
33662;"Bellezze in moto-scooter";1952;0.0
33663;"Bellezze sulla spiaggia";1961;0.0
33664;"Belli e brutti ridono tutti";1979;0.0
33665;"Belli Moda";1966;0.0
33666;"Belli, carucci e pettinati";2000;0.0
33667;"Bellifreschi";1987;2.6
33668;"Belligerent Benjamin";1912;0.0
33669;"Bellini e a Esfinge";2001;7.9
33670;"Bellini's Drive";1998;7.1
33671;"Bellinvitu - Die schne Einladung";1992;0.0
33672;"Bellissima";1951;7.2
33673;"Bellissima";2001;0.0
33674;"Bellissima estate, La";1974;0.0
33675;"Bellissime gambe di Sabrina, Le";1958;0.0
33676;"Bellissimo novembre, Un";1969;7.5
33677;"Bellissimo: Immagini del cinema italiano";1985;0.0
33678;"Bellman and True";1987;5.7
33679;"Bello amanecer";1964;0.0
33680;"Bello Arturo, El";1913;0.0
33681;"Bello come un arcangelo";1974;0.0
33682;"Bello di mamma";1980;0.0
33683;"Bello durmiente, El";1952;8.3
33684;"Bello kalifa, El";1984;0.0
33685;"Bello mio, bellezza mia";1982;0.0
33686;"Bello recuerdo";1961;0.0
33687;"Bello, il brutto, il cretino, Il";1967;8.4
33688;"Bello, onesto, emigrato Australia sposerebbe compaesana illibata";1971;6.5
33689;"Bells Are Ringing";1960;6.6
33690;"Bells Go Down, The";1943;6.7
33691;"Bells of Astercote, The";1980;0.0
33692;"Bells of Asti, The";1914;0.0
33693;"Bells of Atlantis";1952;0.0
33694;"Bells of Capistrano";1942;4.9
33695;"Bells of Coronado";1950;5.4
33696;"Bells of Innocence, The";2003;2.2
33697;"Bells of Rheims, The";1914;0.0
33698;"Bells of Rosarita";1945;6.6
33699;"Bells of San Angelo";1947;4.4
33700;"Bells of San Fernando";1947;0.0
33701;"Bells of San Juan";1922;0.0
33702;"Bells of St. Mary's";1937;0.0
33703;"Bells of St. Mary's, The";1928;0.0
33704;"Bells of St. Mary's, The";1945;7.1
33705;"Bells of St. Mary's, The";1959;0.0
33706;"Bells, The";1911;0.0
33707;"Bells, The (1913/I)";1913;0.0
33708;"Bells, The (1913/II)";1913;0.0
33709;"Bells, The";1918;0.0
33710;"Bells, The";1923;0.0
33711;"Bells, The";1926;7.0
33712;"Bells, The";1931;0.0
33713;"Bellweather Nine";1959;0.0
33714;"Belly";1998;4.4
33715;"Belly of an Architect, The";1987;6.3
33716;"Belly of the Beast";1993;0.0
33717;"Belly of the Beast";2003;4.3
33718;"Belly Talkers";1996;0.0
33719;"Belly, The";1995;0.0
33720;"Bellydance! Magical Motion";1998;0.0
33721;"Bellyfruit";1999;6.6
33722;"Belma";1995;4.3
33723;"Belmondo, le magnifique";1996;0.0
33724;"Belmont Avenue Social Club";1999;0.0
33725;"Belmont Butts In";1914;0.0
33726;"Belmont Stung";1913;0.0
33727;"Belmonte";1995;7.2
33728;"Belo odelo";1999;5.7
33729;"Beloeil";1958;0.0
33730;"Belong";2000;0.0
33731;"Belonging";1922;0.0
33732;"Belonging";2004;0.0
33733;"Belonging: The Search for Acceptance";2002;0.0
33734;"Beloofde land, Het";2001;0.0
33735;"Belorusskij vokzal";1970;6.8
33736;"Belorusskije novelly";1942;0.0
33737;"Belote de Ture Bloemkuul, La";1956;0.0
33738;"Belovarha Vitosha";1929;0.0
33739;"Beloved (1934/I)";1934;0.0
33740;"Beloved";1958;0.0
33741;"Beloved";1985;0.0
33742;"Beloved";1998;5.6
33743;"Beloved Adventurer, The";1914;0.0
33744;"Beloved Adventuress";1917;0.0
33745;"Beloved Bachelor";1931;0.0
33746;"Beloved Blackmailer, The";1918;0.0
33747;"Beloved Bozo, The";1925;0.0
33748;"Beloved Brat, The";1938;6.4
33749;"Beloved Brute, The";1924;0.0
33750;"Beloved Enemy";1936;6.1
33751;"Beloved Enemy";1981;0.0
33752;"Beloved Impostor";1936;0.0
33753;"Beloved Impostor, The";1918;0.0
33754;"Beloved Infidel";1959;5.4
33755;"Beloved Invaders: The Ventures";1965;0.0
33756;"Beloved Jim";1917;0.0
33757;"Beloved Liar, The";1916;0.0
33758;"Beloved Murderer!";1991;0.0
33759;"Beloved Rogue, The";1918;0.0
33760;"Beloved Rogue, The (1927/I)";1927;6.7
33761;"Beloved Rogue, The (1927/II)";1927;0.0
33762;"Beloved Rogues";1917;0.0
33763;"Beloved Traitor, The";1918;0.0
33764;"Beloved Vagabond, The";1915;0.0
33765;"Beloved Vagabond, The";1923;0.0
33766;"Beloved Vagabond, The";1936;0.0
33767;"Beloved, The";1970;3.5
33768;"Beloved, The (1980/I)";1980;0.0
33769;"Belovy";1993;0.0
33770;"Below";2002;6.2
33771;"Below Stairs";1913;0.0
33772;"Below the Belt";1971;2.3
33773;"Below the Belt";1980;6.1
33774;"Below the Belt";1993;0.0
33775;"Below the Belt";1999;8.4
33776;"Below the Belt";2002;0.0
33777;"Below the Belt";2004;7.5
33778;"Below the Border";1942;5.1
33779;"Below the Deadline";1913;0.0
33780;"Below the Deadline";1917;0.0
33781;"Below the Deadline";1921;0.0
33782;"Below the Deadline";1929;5.2
33783;"Below the Deadline";1936;0.0
33784;"Below the Deadline";1946;0.0
33785;"Below the Line";1925;0.0
33786;"Below the Ramparts";1978;0.0
33788;"Below the Rio Grande";1923;0.0
33789;"Below the Sahara";1953;0.0
33790;"Below the Sea";1933;0.0
33791;"Below the Surface";1920;0.0
33792;"Below the Surface";1937;0.0
33793;"Below the Surface";1938;0.0
33794;"Below Utopia";1997;4.7
33795;"Below Zero";1918;0.0
33796;"Below Zero";1925;0.0
33797;"Below Zero";1930;7.2
33798;"Beloy Montemayor";1986;0.0
33799;"Beloye ozero";1992;0.0
33800;"Beloye proklyatye";1987;0.0
33801;"Beloye solntse pustyni";1970;8.4
33802;"Belphegor the Mountebank";1921;0.0
33803;"Belphgor";1926;0.0
33804;"Belphgor - Le fantme du Louvre";2001;4.3
33805;"Belstone Fox, The";1973;6.1
33806;"Belt Mathai";1983;0.0
33807;"Beltenebros";1992;5.5
33808;"Beltway, The";2005;0.0
33809;"Beluga Baby";1978;0.0
33810;"Beluga Speaking Across Time";2002;5.8
33811;"Belva col mitra, La";1977;6.1
33812;"Belva dalle calda pelle, La";1982;4.1
33813;"Belva, La";1970;4.5
33815;"Belve, Le";1971;0.0
33816;"Belye dyuny";1996;0.0
33817;"Belyj bashlyk";1975;0.0
33818;"Belyj Bim - Chyornoye ukho";1970;7.4
33819;"Belyj flyuger";1969;0.0
33820;"Belyj klyk";1946;0.0
33821;"Belyj korol, krasnaya koroleva (Russkiye)";1992;0.0
33822;"Belyj oryol";1928;0.0
33823;"Belyj parokhod";1976;0.0
33824;"Belyj prazdnik";1994;0.0
33825;"Belyj pudel";1955;0.0
33826;"Belyj royal'";1968;0.0
33827;"Belyj shaman";1982;0.0
33828;"Belyj sneg Rossii";1980;8.7
33829;"Belyj tanets";1981;0.0
33830;"Belyj voron";1981;0.0
33831;"Belyj vzryv";1969;0.0
33832;"Belyye golubi";1918;0.0
33833;"Belyye nochi";1959;0.0
33834;"Belyye nochi";1992;0.0
33835;"Belyye rosy";1983;8.0
33836;"Belyye tuchi";1968;0.0
33837;"Belyye vorony";1988;0.0
33838;"Belyye, belyye aisty";1966;0.0
33839;"Belzer Behind Bars";1983;0.0
33840;"Belli besler";1968;0.0
33841;"Belm";1936;0.0
33842;"Belnningen";1980;5.1
33844;"Bem Feito";1992;0.0
33845;"Bem-Vindos ao Paraso";1999;0.0
33846;"Bemani";2002;6.8
33847;"Bemisaal";1982;7.1
33848;"Ben & Arthur";2002;1.5
33849;"Ben & Maria - Liebe auf den zweiten Blick";2000;0.0
33850;"Ben";1970;0.0
33851;"Ben";1972;4.5
33852;"Ben";1997;0.0
33853;"Ben";2005;0.0
33854;"Ben and Me";1953;7.1
33855;"Ben Balasador";1996;0.0
33856;"Ben bir garip keloglanim";1976;0.0
33857;"Ben bir gnahsizim";1959;0.0
33858;"Ben bir kanun kaagiyim";1966;0.0
33859;"Ben bir sokak kadiniyim";1966;0.0
33860;"Ben Blair";1916;0.0
33861;"Ben Bolt";1913;0.0
33862;"Ben Chavis";1977;0.0
33863;"Ben Daut";1979;0.0
33864;"Ben Delubyo";1998;0.0
33865;"Ben dogarken lmsm";1973;0.0
33866;"Ben Dover & Barbie";1995;0.0
33870;"Ben Dover English Porno Groupies";2000;0.0
33873;"Ben Dover Volume 15";1996;0.0
33891;"Ben Elton Live";1997;0.0
33892;"Ben et Bndict";1977;0.0
33893;"Ben et Thomas";2003;0.0
33894;"Ben Gets a Duck and Is Ducked";1909;0.0
33895;"Ben Gurion";1997;0.0
33896;"Ben Gurion Zoher";1973;0.0
33897;"Ben Ha'Oved, Ha-";1968;0.0
33898;"Ben Hall and His Gang";1911;0.0
33899;"Ben Harper: Pleasure and Pain";2002;7.0
33900;"Ben Hur";1907;5.9
33901;"Ben Hur";2003;0.0
33903;"Ben Johnson: Drugs and the Quest for Gold";2004;0.0
33904;"Ben Johnson: Third Cowboy on the Right";1996;4.2
33905;"Ben kahbe degilim";1959;0.0
33906;"Ben khong chong";2000;5.7
33907;"Ben liebt Anna";1980;0.0
33908;"Ben Loke'ah Bat";1982;4.5
33909;"Ben masumum";1961;0.0
33910;"Ben ming nian";1990;6.9
33911;"Ben oder die Wolkenpumpe";1995;0.0
33912;"Ben Pollack & His Orchestra";1934;0.0
33913;"Ben Rock";1992;0.0
33914;"Ben Tumbling";1984;0.0
33915;"Ben Wa's Shopping Spree";1998;0.0
33916;"Ben Webster";2003;0.0
33917;"Ben Webster: The Brute and the Beautiful";1989;0.0
33918;"Ben ldke yasarim";1965;0.0
33919;"Ben's Kid";1909;0.0
33920;"Ben's Mill";1982;0.0
33921;"Ben, the Stowaway";1913;0.0
33922;"Ben-Hur";1925;8.0
33923;"Ben-Hur";1959;8.1
33924;"Ben-Hur: The Making of an Epic";1993;0.0
33925;"Ben... la mouche";1988;0.0
33926;"Benaam";1974;8.6
33927;"Benaam";1999;0.0
33928;"Benaam Badsha";1991;7.3
33929;"Benaat Chicago (Daughters of Chicago)";1996;0.0
33930;"BenAba";2002;0.0
33931;"Benachrichtigung, Die";1968;0.0
33932;"Benarasi's Secret";1968;0.0
33933;"Benares";2004;0.0
33934;"Benazir";1964;0.0
33935;"Bench at the Edge";1998;0.0
33936;"Bench Warmers";2002;0.0
33937;"Bench, The";1995;8.0
33938;"Bench, The";1999;0.0
33939;"Benczr utca";1981;0.0
33940;"Bend It Like Beckham";2002;7.4
33941;"Bend of the River";1952;7.3
33942;"Bend Or";1901;0.0
33943;"Bend Over and Say Ahh 2";2000;0.0
33944;"Bend Over and Say Ahh 3";2001;0.0
33945;"Bend Over and Say Ahh 4";2001;0.0
33947;"Bend Over and Say Ahh!";1999;0.0
33951;"Bend Over Babes 4";1996;0.0
33952;"Bend Over Backwards";1993;0.0
33957;"Bend Over, I'll Drive";1991;0.0
33958;"Bend-Over Make-Over Plan, The";1998;0.0
33959;"Benda sznsz eltnse";1997;0.0
33960;"Bende van Hiernaast, De";1980;6.2
33961;"Bende van rouch, De";1993;0.0
33962;"Bender";2000;0.0
33963;"Bendera";2002;6.7
33964;"Benders";1994;0.0
33965;"Bendita seas";1948;0.0
33966;"Bendita seas";1956;0.0
33967;"Bendito entre las mujeres";1959;0.0
33968;"Bendum: In the Heart of Mindanao Philippines";2001;0.0
33969;"Beneath a Steel Sky";1994;0.0
33970;"Beneath Clouds";2002;7.0
33971;"Beneath Loch Ness";2001;3.0
33973;"Beneath Still Waters";2004;0.0
33974;"Beneath the 12-Mile Reef";1953;5.3
33975;"Beneath the Borqa in Afghanistan";2002;0.0
33976;"Beneath the Cane";1992;0.0
33977;"Beneath the Coat of a Butler";1915;0.0
33978;"Beneath the Czar";1914;0.0
33979;"Beneath the Law";1929;0.0
33980;"Beneath the Mask";1914;0.0
33981;"Beneath the Mask";1915;0.0
33983;"Beneath the Planet of the Apes";1970;5.7
33984;"Beneath the Sea";1915;0.0
33985;"Beneath the Skin";2004;0.0
33986;"Beneath the Skin: Untold Story";2003;0.0
33987;"Beneath the Surface";2004;0.0
33988;"Beneath the Valley of the Ultra-Vixens";1979;5.2
33989;"Beneath the Veil";1911;0.0
33990;"Beneath the Veil";2001;0.0
33991;"Beneath Western Skies";1912;0.0
33992;"Beneath Western Skies";1944;0.0
33993;"Benedek-hz, A";1944;0.0
33994;"Benedetta e company";1983;0.0
33995;"Benedict Arnold";1909;0.0
33996;"Benedict Arnold: A Question of Honor";2003;0.0
33997;"Benedictin";2001;0.0
33998;"Benediktinke";1971;0.0
33999;"Benefactor, El";1973;0.0
34000;"Benefactor, The";1913;0.0
34001;"Beneficiary, The";1980;0.0
34002;"Beneficiary, The (1997/I)";1997;0.0
34003;"Beneficiary, The (1997/II)";1997;4.6
34004;"Beneficio de Gaona";1908;0.0
34005;"Beneficio de Gaona";1912;0.0
34006;"Beneficio de Gaona, alternando con Celita y Sanchez Mejias celebrado el domingo 9";1921;0.0
34007;"Beneficio de Segura";1922;0.0
34008;"Benefit of the Doubt";1983;0.0
34009;"Benefit of the Doubt";1993;4.7
34010;"Benefit of the Doubt, The";1967;0.0
34011;"Benefit, The";1930;0.0
34012;"Benefits of Looking Ahead, The";1950;0.0
34013;"Benehmen ist Glckssache";1955;0.0
34014;"Benek Blues";1999;0.0
34015;"Benevolence of Conductor 786, The";1914;0.0
34016;"Benfica - Campeo Europeu";1961;0.0
34017;"Benfica em Angola, O";1950;0.0
34018;"Benfica em Loureno Marques e Joanesburgo, O";1950;0.0
34019;"Benfica  Campeo, O";1960;0.0
34020;"Benfica-Santos";1962;0.0
34021;"Bengador Gusticiero y su pastelera madre, El";1976;0.0
34022;"Bengal 1983";1932;0.0
34023;"Bengal Brigade";1954;5.2
34024;"Bengal Famine";1943;0.0
34025;"Bengal Lancers, The";1901;0.0
34027;"Bengal Partition Film, The";1905;0.0
34028;"Bengal Tiger";1936;0.0
34029;"Bengal Tiger, The";1972;0.0
34030;"Bengali Fisherman, The";1904;0.0
34031;"Bengasi";1942;0.0
34032;"Bengazi";1955;4.6
34033;"Bengbulan";1996;4.1
34034;"Bengelchen liebt kreuz und quer";1968;1.0
34035;"Bengts nya krlek eller var r barnet?";1916;0.0
34036;"Benguela";1964;0.0
34037;"Beni anneme gtr";1962;0.0
34038;"Beni azami";1959;0.0
34039;"Beni bekledinse";2004;0.0
34040;"Beni ecn vet";1975;0.0
34041;"Beni kadinlara sor";1965;0.0
34042;"Beni komori";1951;0.0
34043;"Beni komori";1958;0.0
34044;"Beni kujaku";1955;0.0
34045;"Beni mahvetttiler";1951;0.0
34046;"Beni Osman ldrd";1963;0.0
34047;"Beni safakta vurdular";1957;0.0
34048;"Beni-dasuki kenkajo";1959;0.0
34049;"Beni-Komori";1931;0.0
34050;"Beniamino Gad - Alle soglie dell'incubo";1994;0.0
34052;"Benidorm";1961;0.0
34053;"Benidorm baha azul";1965;0.0
34054;"Benigno, hermano mo";1963;0.0
34055;"Beniker Gang, The";1985;5.6
